SC,JQ,Lake Orion,Long Beach,Yangshan,17.738,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,662.9989231,984.0617483
SC,NS,Lake Orion,Long Beach,Dalian,17.738,32.02,,1342,1880,1207,2009,4331,4922,1500,6500,76.2075,0.8,703.5372116,941.159132
SC,DY,Lake Orion,Long Beach,Yantai,17.738,32.02,,1342,1880,1446,2092,1629,1629,1500,6500,76.2075,0.8,685.2425769,896.1834423
SC,WH,Lake Orion,Long Beach,Yangshan,17.738,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,662.9989231,984.0617483
TN,JQ,Laredo,Long Beach,Yangshan,70.0602,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,1046.829079,1337.511081
TN,NS,Laredo,Long Beach,Yangshan,70.0602,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,1046.829079,1337.511081
TN,DY,Laredo,Long Beach,Yangshan,70.0602,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,1046.829079,1337.511081
TN,WH,Laredo,Long Beach,Yangshan,70.0602,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,1046.829079,1337.511081
TX,JQ,Laredo,Long Beach,Yangshan,47.3928,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,896.3470107,1187.029012
TX,NS,Laredo,Long Beach,Yangshan,47.3928,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,896.3470107,1187.029012
TX,DY,Laredo,Long Beach,Yangshan,47.3928,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,896.3470107,1187.029012
TX,WH,Laredo,Long Beach,Yangshan,47.3928,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,896.3470107,1187.029012
VA,JQ,Lake Orion,Long Beach,Yangshan,50.8522,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,882.8341626,1203.896988
VA,NS,Lake Orion,Long Beach,Dalian,50.8522,32.02,,1342,1880,1207,2009,4331,4922,1500,6500,76.2075,0.8,923.3724512,1160.994372
VA,DY,Lake Orion,Long Beach,Yantai,50.8522,32.02,,1342,1880,1446,2092,1629,1629,1500,6500,76.2075,0.8,905.0778164,1116.018682
VA,WH,Lake Orion,Long Beach,Yangshan,50.8522,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,882.8341626,1203.896988
