,,,,,,,,,,,,,,,,,,,,
,,物流台账报表,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
零件号,零件名称,合同DUNS,合同供应商名称,制造供应商名字,采购员,计量单位,货币单位,台账区域,内包装费用,内包装所有者,外包装费用,外包装所有者,运输方,运输费用,运输模式,运输是否排序,排序费用,LOCATION,Bidderlist No,项目名
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM D15
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGMD16
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGMD16 11MY
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGMD16 12MY
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGMD16 CY Increase
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGMD16 LCR Increase
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGMD16 MY14
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGME12
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGME12 14MY
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGME17 MY16
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGMG01
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGMG01 MY13
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM G05 HB
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGMG11
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM G60
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM G60 16MY
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM G61
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM G61 16MY
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM G65
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM G65 18MY
